"id","CTLabel","BoroName","BoroCode","CT2010","BoroCT2010","CDEligibil","NTACode","NTAName"
"1","9","Staten Island","5","000900","5000900","I","SI22","West New Brighton-New Brighton-St. George"
"10","32","Manhattan","1","003200","1003200","I","MN22","East Village"
"100","182","Brooklyn","3","018200","3018200","E","BK28","Bensonhurst West"
"1000","1215","Queens","4","121500","4121500","E","QN62","Queensboro Hill"
"1001","1223","Queens","4","122300","4122300","I","QN38","Pomonok-Flushing Heights-Hillcrest"
"1002","1341","Queens","4","134100","4134100","I","QN41","Fresh Meadows-Utopia"
"1003","1417","Queens","4","141700","4141700","I","QN48","Auburndale"
"1004","471","Queens","4","047100","4047100","E","QN29","Elmhurst"
"1005","485","Queens","4","048500","4048500","E","QN50","Elmhurst-Maspeth"
"1006","360.02","Brooklyn","3","036002","3036002","E","BK19","Brighton Beach"
"1007","610.02","Brooklyn","3","061002","3061002","I","BK19","Brighton Beach"
"1008","852","Brooklyn","3","085200","3085200","I","BK99","park-cemetery-etc-Brooklyn"
"1009","858","Brooklyn","3","085800","3085800","E","BK91","East Flatbush-Farragut"
"101","184","Brooklyn","3","018400","3018400","E","BK28","Bensonhurst West"
"1010","1190","Brooklyn","3","119000","3119000","E","BK83","Cypress Hills-City Line"
"1011","1196","Brooklyn","3","119600","3119600","E","BK82","East New York"
"1012","509","Brooklyn","3","050900","3050900","E","BK72","Williamsburg"
"1013","561","Brooklyn","3","056100","3056100","I","BK76","Greenpoint"
"1014","365.01","Bronx","2","036501","2036501","E","BX17","East Tremont"
"1015","224.01","Bronx","2","022401","2022401","E","BX49","Pelham Parkway"
"1016","332.01","Bronx","2","033201","2033201","I","BX07","Bronxdale"
"1017","152","Queens","4","015200","4015200","I","QN54","Richmond Hill"
"1018","206","Queens","4","020600","4020600","E","QN61","Jamaica"
"1019","472","Queens","4","047200","4047200","I","QN06","Jamaica Estates-Holliswood"
"102","186","Brooklyn","3","018600","3018600","I","BK28","Bensonhurst West"
"1020","476","Queens","4","047600","4047600","I","QN06","Jamaica Estates-Holliswood"
"1021","726","Brooklyn","3","072600","3072600","I","BK58","Flatlands"
"1022","932","Brooklyn","3","093200","3093200","I","BK91","East Flatbush-Farragut"
"1023","590","Queens","4","059000","4059000","I","QN33","Cambria Heights"
"1024","72","Bronx","2","007200","2007200","E","BX55","Soundview-Bruckner"
"1025","42","Bronx","2","004200","2004200","E","BX09","Soundview-Castle Hill-Clason Point-Harding Park"
"1026","47","Queens","4","004700","4004700","E","QN70","Astoria"
"1027","908","Brooklyn","3","090800","3090800","E","BK81","Brownsville"
"1028","1144","Brooklyn","3","114400","3114400","E","BK85","East New York (Pennsylvania Ave)"
"1029","371","Bronx","2","037100","2037100","E","BX17","East Tremont"
"103","188","Brooklyn","3","018800","3018800","I","BK28","Bensonhurst West"
"1030","393","Bronx","2","039300","2039300","E","BX06","Belmont"
"1031","114.02","Staten Island","5","011402","5011402","I","SI45","New Dorp-Midland Beach"
"1032","230","Manhattan","1","023000","1023000","E","MN03","Central Harlem North-Polo Grounds"
"1033","1118","Brooklyn","3","111800","3111800","E","BK82","East New York"
"1034","919","Queens","4","091900","4091900","I","QN23","College Point"
"1035","925","Queens","4","092500","4092500","E","QN23","College Point"
"1036","15.02","Manhattan","1","001502","1001502","I","MN25","Battery Park City-Lower Manhattan"
"1037","622","Brooklyn","3","062200","3062200","I","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"1038","766","Brooklyn","3","076600","3076600","E","BK42","Flatbush"
"1039","772","Brooklyn","3","077200","3077200","E","BK42","Flatbush"
"104","190","Brooklyn","3","019000","3019000","E","BK28","Bensonhurst West"
"1040","17","Staten Island","5","001700","5001700","E","SI37","Stapleton-Rosebank"
"1041","120","Manhattan","1","012000","1012000","I","MN40","Upper East Side-Carnegie Hill"
"1042","128","Manhattan","1","012800","1012800","I","MN40","Upper East Side-Carnegie Hill"
"1043","477","Brooklyn","3","047700","3047700","E","BK90","East Williamsburg"
"1044","497","Brooklyn","3","049700","3049700","E","BK90","East Williamsburg"
"1045","559","Queens","4","055900","4055900","E","QN20","Ridgewood"
"1046","403","Brooklyn","3","040300","3040300","E","BK78","Bushwick South"
"1047","407","Brooklyn","3","040700","3040700","I","BK99","park-cemetery-etc-Brooklyn"
"1048","527","Brooklyn","3","052700","3052700","E","BK73","North Side-South Side"
"1049","529","Brooklyn","3","052900","3052900","E","BK72","Williamsburg"
"105","192","Brooklyn","3","019200","3019200","E","BK88","Borough Park"
"1050","25","Manhattan","1","002500","1002500","E","MN27","Chinatown"
"1051","513","Brooklyn","3","051300","3051300","E","BK73","North Side-South Side"
"1052","942.01","Queens","4","094201","4094201","E","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"1053","942.03","Queens","4","094203","4094203","I","QN12","Hammels-Arverne-Edgemere"
"1054","456","Queens","4","045600","4045600","I","QN35","Briarwood-Jamaica Hills"
"1055","211","Bronx","2","021100","2021100","E","BX26","Highbridge"
"1056","505","Queens","4","050500","4050500","I","QN21","Middle Village"
"1057","507","Queens","4","050700","4050700","I","QN21","Middle Village"
"1058","213.01","Bronx","2","021301","2021301","E","BX36","University Heights-Morris Heights"
"1059","217","Bronx","2","021700","2021700","E","BX36","University Heights-Morris Heights"
"106","194","Brooklyn","3","019400","3019400","E","BK30","Dyker Heights"
"1060","228","Bronx","2","022800","2022800","E","BX49","Pelham Parkway"
"1061","230","Bronx","2","023000","2023000","E","BX37","Van Nest-Morris Park-Westchester Square"
"1062","277","Bronx","2","027700","2027700","E","BX28","Van Cortlandt Village"
"1063","273","Bronx","2","027300","2027300","E","BX28","Van Cortlandt Village"
"1064","420","Bronx","2","042000","2042000","E","BX44","Williamsbridge-Olinville"
"1065","408","Bronx","2","040800","2040800","E","BX44","Williamsbridge-Olinville"
"1066","376","Bronx","2","037600","2037600","E","BX44","Williamsbridge-Olinville"
"1067","213.02","Bronx","2","021302","2021302","E","BX26","Highbridge"
"1068","319","Manhattan","1","031900","1031900","I","MN99","park-cemetery-etc-Manhattan"
"1069","255","Brooklyn","3","025500","3025500","E","BK75","Bedford"
"107","195","Brooklyn","3","019500","3019500","E","BK69","Clinton Hill"
"1070","257","Brooklyn","3","025700","3025700","E","BK75","Bedford"
"1071","37","Queens","4","003700","4003700","E","QN68","Queensbridge-Ravenswood-Long Island City"
"1072","29.01","Brooklyn","3","002901","3002901","E","BK68","Fort Greene"
"1073","1571.01","Queens","4","157101","4157101","I","QN43","Bellerose"
"1074","76","Bronx","2","007600","2007600","E","BX08","West Farms-Bronx River"
"1075","267.01","Bronx","2","026701","2026701","E","BX28","Van Cortlandt Village"
"1076","48","Manhattan","1","004800","1004800","I","MN21","Gramercy"
"1077","277.06","Staten Island","5","027706","5027706","I","SI24","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"1078","633.01","Queens","4","063301","4063301","I","QN19","Glendale"
"1079","633.02","Queens","4","063302","4063302","I","QN19","Glendale"
"108","196","Brooklyn","3","019600","3019600","E","BK30","Dyker Heights"
"1080","244","Bronx","2","024400","2024400","I","BX37","Van Nest-Morris Park-Westchester Square"
"1081","378","Bronx","2","037800","2037800","E","BX44","Williamsbridge-Olinville"
"1082","855","Queens","4","085500","4085500","E","QN22","Flushing"
"1083","863","Queens","4","086300","4086300","E","QN51","Murray Hill"
"1084","865","Queens","4","086500","4086500","E","QN22","Flushing"
"1085","1163","Queens","4","116300","4116300","E","QN51","Murray Hill"
"1086","1047","Queens","4","104700","4104700","I","QN51","Murray Hill"
"1087","1159","Queens","4","115900","4115900","I","QN51","Murray Hill"
"1088","363","Bronx","2","036300","2036300","E","BX17","East Tremont"
"1089","173","Staten Island","5","017300","5017300","E","SI05","New Springville-Bloomfield-Travis"
"109","197","Brooklyn","3","019700","3019700","I","BK69","Clinton Hill"
"1090","225","Bronx","2","022500","2022500","E","BX14","East Concourse-Concourse Village"
"1091","227.03","Bronx","2","022703","2022703","E","BX41","Mount Hope"
"1092","209","Bronx","2","020900","2020900","E","BX63","West Concourse"
"1093","227.02","Bronx","2","022702","2022702","E","BX41","Mount Hope"
"1094","199","Bronx","2","019900","2019900","E","BX26","Highbridge"
"1095","170.09","Staten Island","5","017009","5017009","I","SI48","Arden Heights"
"1096","160.02","Manhattan","1","016002","1016002","I","MN33","East Harlem South"
"1097","357","Queens","4","035700","4035700","I","QN27","East Elmhurst"
"1098","150.02","Manhattan","1","015002","1015002","I","MN40","Upper East Side-Carnegie Hill"
"1099","150.01","Manhattan","1","015001","1015001","I","MN40","Upper East Side-Carnegie Hill"
"11","68","Manhattan","1","006800","1006800","I","MN21","Gramercy"
"110","198","Brooklyn","3","019800","3019800","E","BK30","Dyker Heights"
"1100","557","Brooklyn","3","055700","3055700","E","BK73","North Side-South Side"
"1101","98","Bronx","2","009800","2009800","E","BX59","Westchester-Unionport"
"1102","133","Bronx","2","013300","2013300","E","BX35","Morrisania-Melrose"
"1103","96","Queens","4","009600","4009600","E","QN55","South Ozone Park"
"1104","45","Queens","4","004500","4004500","I","QN70","Astoria"
"1105","53","Queens","4","005300","4005300","E","QN70","Astoria"
"1106","1132","Brooklyn","3","113200","3113200","E","BK85","East New York (Pennsylvania Ave)"
"1107","480","Brooklyn","3","048000","3048000","E","BK42","Flatbush"
"1108","482","Brooklyn","3","048200","3048200","E","BK42","Flatbush"
"1109","484","Brooklyn","3","048400","3048400","E","BK41","Kensington-Ocean Parkway"
"111","201","Brooklyn","3","020100","3020100","I","BK69","Clinton Hill"
"1110","248","Staten Island","5","024800","5024800","I","SI11","Charleston-Richmond Valley-Tottenville"
"1111","1174","Brooklyn","3","117400","3117400","E","BK83","Cypress Hills-City Line"
"1112","1176.01","Brooklyn","3","117601","3117601","E","BK83","Cypress Hills-City Line"
"1113","210.01","Bronx","2","021001","2021001","E","BX46","Parkchester"
"1114","238","Bronx","2","023800","2023800","E","BX37","Van Nest-Morris Park-Westchester Square"
"1115","222","Bronx","2","022200","2022200","E","BX46","Parkchester"
"1116","510.02","Brooklyn","3","051002","3051002","E","BK42","Flatbush"
"1117","794","Brooklyn","3","079400","3079400","E","BK95","Erasmus"
"1118","189.01","Staten Island","5","018901","5018901","I","SI07","Westerleigh"
"1119","36","Brooklyn","3","003600","3003600","I","BK31","Bay Ridge"
"112","204","Brooklyn","3","020400","3020400","I","BK30","Dyker Heights"
"1120","68","Brooklyn","3","006800","3006800","E","BK31","Bay Ridge"
"1121","1447","Queens","4","144700","4144700","E","QN46","Bayside-Bayside Hills"
"1122","57","Queens","4","005700","4005700","E","QN70","Astoria"
"1123","59","Queens","4","005900","4005900","I","QN70","Astoria"
"1124","166","Brooklyn","3","016600","3016600","I","BK30","Dyker Heights"
"1125","548","Queens","4","054800","4054800","I","QN34","Queens Village"
"1126","473","Queens","4","047300","4047300","I","QN29","Elmhurst"
"1127","300","Bronx","2","030000","2030000","E","BX10","Pelham Bay-Country Club-City Island"
"1128","235.01","Manhattan","1","023501","1023501","E","MN04","Hamilton Heights"
"1129","155","Queens","4","015500","4015500","I","QN70","Astoria"
"113","208","Brooklyn","3","020800","3020800","I","BK30","Dyker Heights"
"1130","157","Queens","4","015700","4015700","E","QN70","Astoria"
"1131","159","Queens","4","015900","4015900","E","QN70","Astoria"
"1132","411","Bronx","2","041100","2041100","E","BX05","Bedford Park-Fordham North"
"1133","1198","Brooklyn","3","119800","3119800","E","BK82","East New York"
"1134","183.01","Bronx","2","018301","2018301","E","BX14","East Concourse-Concourse Village"
"1135","195","Bronx","2","019500","2019500","E","BX63","West Concourse"
"1136","191","Manhattan","1","019100","1019100","I","MN12","Upper West Side"
"1137","519","Brooklyn","3","051900","3051900","I","BK73","North Side-South Side"
"1138","106.01","Manhattan","1","010601","1010601","I","MN19","Turtle Bay-East Midtown"
"1139","261","Brooklyn","3","026100","3026100","E","BK75","Bedford"
"114","210","Brooklyn","3","021000","3021000","E","BK30","Dyker Heights"
"1140","170.08","Staten Island","5","017008","5017008","I","SI48","Arden Heights"
"1141","302","Bronx","2","030200","2030200","I","BX13","Co-op City"
"1142","1104","Brooklyn","3","110400","3110400","E","BK82","East New York"
"1143","1106","Brooklyn","3","110600","3110600","E","BK82","East New York"
"1144","166","Manhattan","1","016600","1016600","E","MN33","East Harlem South"
"1145","47","Staten Island","5","004700","5004700","I","SI08","Grymes Hill-Clifton-Fox Hills"
"1146","147","Staten Island","5","014700","5014700","I","SI07","Westerleigh"
"1147","169.01","Staten Island","5","016901","5016901","I","SI07","Westerleigh"
"1148","45","Manhattan","1","004500","1004500","I","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"1149","132.04","Staten Island","5","013204","5013204","I","SI25","Oakwood-Oakwood Beach"
"115","212","Brooklyn","3","021200","3021200","E","BK30","Dyker Heights"
"1150","135","Brooklyn","3","013500","3013500","I","BK37","Park Slope-Gowanus"
"1151","151","Staten Island","5","015100","5015100","I","SI07","Westerleigh"
"1152","140","Brooklyn","3","014000","3014000","I","BK30","Dyker Heights"
"1153","367","Brooklyn","3","036700","3036700","E","BK79","Ocean Hill"
"1154","405","Brooklyn","3","040500","3040500","I","BK78","Bushwick South"
"1155","95","Manhattan","1","009500","1009500","I","MN17","Midtown-Midtown South"
"1156","91","Manhattan","1","009100","1009100","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"1157","58","Manhattan","1","005800","1005800","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"1158","63","Manhattan","1","006300","1006300","I","MN23","West Village"
"1159","511","Brooklyn","3","051100","3051100","E","BK90","East Williamsburg"
"116","214","Brooklyn","3","021400","3021400","E","BK88","Borough Park"
"1160","128.05","Staten Island","5","012805","5012805","I","SI25","Oakwood-Oakwood Beach"
"1161","133","Manhattan","1","013300","1013300","I","MN15","Clinton"
"1162","127","Manhattan","1","012700","1012700","I","MN15","Clinton"
"1163","121","Manhattan","1","012100","1012100","E","MN15","Clinton"
"1164","129","Manhattan","1","012900","1012900","I","MN15","Clinton"
"1165","81","Manhattan","1","008100","1008100","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"1166","54","Manhattan","1","005400","1005400","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"1167","87","Manhattan","1","008700","1008700","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"1168","169","Brooklyn","3","016900","3016900","I","BK40","Windsor Terrace"
"1169","171","Brooklyn","3","017100","3017100","I","BK40","Windsor Terrace"
"117","216","Brooklyn","3","021600","3021600","E","BK88","Borough Park"
"1170","451.02","Bronx","2","045102","2045102","I","BX62","Woodlawn-Wakefield"
"1171","414","Bronx","2","041400","2041400","E","BX62","Woodlawn-Wakefield"
"1172","568","Queens","4","056800","4056800","I","QN34","Queens Village"
"1173","592","Queens","4","059200","4059200","I","QN33","Cambria Heights"
"1174","622","Queens","4","062200","4062200","I","QN33","Cambria Heights"
"1175","183.02","Bronx","2","018302","2018302","E","BX14","East Concourse-Concourse Village"
"1176","144.01","Manhattan","1","014401","1014401","I","MN32","Yorkville"
"1177","158.01","Manhattan","1","015801","1015801","I","MN40","Upper East Side-Carnegie Hill"
"1178","158.02","Manhattan","1","015802","1015802","I","MN33","East Harlem South"
"1179","226","Manhattan","1","022600","1022600","E","MN03","Central Harlem North-Polo Grounds"
"118","218","Brooklyn","3","021800","3021800","E","BK88","Borough Park"
"1180","808","Brooklyn","3","080800","3080800","E","BK60","Prospect Lefferts Gardens-Wingate"
"1181","816","Brooklyn","3","081600","3081600","E","BK91","East Flatbush-Farragut"
"1182","1022","Brooklyn","3","102200","3102200","E","BK50","Canarsie"
"1183","55.01","Manhattan","1","005501","1005501","I","MN23","West Village"
"1184","208","Manhattan","1","020800","1020800","E","MN03","Central Harlem North-Polo Grounds"
"1185","374","Bronx","2","037400","2037400","E","BX44","Williamsbridge-Olinville"
"1186","380","Bronx","2","038000","2038000","E","BX44","Williamsbridge-Olinville"
"1187","77","Bronx","2","007700","2007700","E","BX34","Melrose South-Mott Haven North"
"1188","75","Bronx","2","007500","2007500","E","BX34","Melrose South-Mott Haven North"
"1189","73","Bronx","2","007300","2007300","E","BX34","Melrose South-Mott Haven North"
"119","219","Brooklyn","3","021900","3021900","E","BK61","Crown Heights North"
"1190","79","Bronx","2","007900","2007900","E","BX34","Melrose South-Mott Haven North"
"1191","132","Queens","4","013200","4013200","I","QN54","Richmond Hill"
"1192","356.01","Brooklyn","3","035601","3035601","I","BK23","West Brighton"
"1193","491","Brooklyn","3","049100","3049100","E","BK90","East Williamsburg"
"1194","616","Brooklyn","3","061600","3061600","I","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"1195","724","Brooklyn","3","072400","3072400","I","BK58","Flatlands"
"1196","944.02","Brooklyn","3","094402","3094402","E","BK58","Flatlands"
"1197","998.02","Queens","4","099802","4099802","E","QN15","Far Rockaway-Bayswater"
"1198","375.04","Bronx","2","037504","2037504","E","BX17","East Tremont"
"1199","413","Bronx","2","041300","2041300","E","BX05","Bedford Park-Fordham North"
"12","89","Manhattan","1","008900","1008900","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"120","220","Brooklyn","3","022000","3022000","E","BK88","Borough Park"
"1200","537","Brooklyn","3","053700","3053700","E","BK72","Williamsburg"
"1201","261","Bronx","2","026100","2026100","I","BX30","Kingsbridge Heights"
"1202","263","Bronx","2","026300","2026300","E","BX30","Kingsbridge Heights"
"1203","265","Bronx","2","026500","2026500","E","BX30","Kingsbridge Heights"
"1204","422","Brooklyn","3","042200","3042200","E","BK25","Homecrest"
"1205","438","Brooklyn","3","043800","3043800","E","BK46","Ocean Parkway South"
"1206","1058.01","Brooklyn","3","105801","3105801","E","BK93","Starrett City"
"1207","1502","Brooklyn","3","150200","3150200","I","BK40","Windsor Terrace"
"1208","382","Bronx","2","038200","2038200","E","BX44","Williamsbridge-Olinville"
"1209","490","Brooklyn","3","049000","3049000","E","BK41","Kensington-Ocean Parkway"
"121","221","Brooklyn","3","022100","3022100","E","BK61","Crown Heights North"
"1210","494","Brooklyn","3","049400","3049400","E","BK41","Kensington-Ocean Parkway"
"1211","75","Queens","4","007500","4007500","E","QN70","Astoria"
"1212","77","Queens","4","007700","4007700","I","QN70","Astoria"
"1213","149","Bronx","2","014900","2014900","E","BX35","Morrisania-Melrose"
"1214","361","Bronx","2","036100","2036100","E","BX17","East Tremont"
"1215","555","Brooklyn","3","055500","3055500","I","BK73","North Side-South Side"
"1216","619","Queens","4","061900","4061900","I","QN21","Middle Village"
"1217","299","Queens","4","029900","4029900","I","QN99","park-cemetery-etc-Queens"
"1218","332.02","Bronx","2","033202","2033202","E","BX07","Bronxdale"
"1219","455","Queens","4","045500","4045500","E","QN25","Corona"
"122","222","Brooklyn","3","022200","3022200","E","BK88","Borough Park"
"1220","562","Queens","4","056200","4056200","I","QN34","Queens Village"
"1221","564","Queens","4","056400","4056400","I","QN34","Queens Village"
"1222","630","Queens","4","063000","4063000","I","QN66","Laurelton"
"1223","309.04","Queens","4","030904","4030904","I","QN28","Jackson Heights"
"1224","492","Queens","4","049200","4049200","E","QN06","Jamaica Estates-Holliswood"
"1225","303","Manhattan","1","030300","1030300","E","MN01","Marble Hill-Inwood"
"1226","122","Queens","4","012200","4012200","E","QN54","Richmond Hill"
"1227","144","Queens","4","014400","4014400","I","QN54","Richmond Hill"
"1228","150","Queens","4","015000","4015000","I","QN54","Richmond Hill"
"1229","385","Brooklyn","3","038500","3038500","E","BK35","Stuyvesant Heights"
"123","224","Brooklyn","3","022400","3022400","E","BK88","Borough Park"
"1230","299","Brooklyn","3","029900","3029900","E","BK61","Crown Heights North"
"1231","379","Brooklyn","3","037900","3037900","E","BK35","Stuyvesant Heights"
"1232","381","Brooklyn","3","038100","3038100","E","BK61","Crown Heights North"
"1233","301","Brooklyn","3","030100","3030100","E","BK79","Ocean Hill"
"1234","371","Brooklyn","3","037100","3037100","E","BK79","Ocean Hill"
"1235","189","Manhattan","1","018900","1018900","E","MN12","Upper West Side"
"1236","120","Queens","4","012000","4012000","E","QN54","Richmond Hill"
"1237","148","Queens","4","014800","4014800","E","QN54","Richmond Hill"
"1238","31","Bronx","2","003100","2003100","E","BX39","Mott Haven-Port Morris"
"1239","83","Bronx","2","008300","2008300","E","BX33","Longwood"
"124","226","Brooklyn","3","022600","3022600","E","BK88","Borough Park"
"1240","52","Bronx","2","005200","2005200","E","BX55","Soundview-Bruckner"
"1241","929","Queens","4","092900","4092900","I","QN23","College Point"
"1242","134","Manhattan","1","013400","1013400","I","MN31","Lenox Hill-Roosevelt Island"
"1243","131","Brooklyn","3","013100","3013100","I","BK37","Park Slope-Gowanus"
"1244","141","Brooklyn","3","014100","3014100","I","BK37","Park Slope-Gowanus"
"1245","149","Brooklyn","3","014900","3014900","I","BK37","Park Slope-Gowanus"
"1246","143","Brooklyn","3","014300","3014300","E","BK37","Park Slope-Gowanus"
"1247","145","Brooklyn","3","014500","3014500","E","BK32","Sunset Park West"
"1248","147","Brooklyn","3","014700","3014700","E","BK32","Sunset Park West"
"1249","94","Manhattan","1","009400","1009400","E","MN17","Midtown-Midtown South"
"125","227","Brooklyn","3","022700","3022700","E","BK69","Clinton Hill"
"1250","92","Manhattan","1","009200","1009200","I","MN19","Turtle Bay-East Midtown"
"1251","114.01","Manhattan","1","011401","1011401","I","MN40","Upper East Side-Carnegie Hill"
"1252","122","Manhattan","1","012200","1012200","I","MN40","Upper East Side-Carnegie Hill"
"1253","1463","Queens","4","146300","4146300","I","QN46","Bayside-Bayside Hills"
"1254","253","Brooklyn","3","025300","3025300","E","BK75","Bedford"
"1255","1467","Queens","4","146700","4146700","I","QN46","Bayside-Bayside Hills"
"1256","192","Manhattan","1","019200","1019200","E","MN34","East Harlem North"
"1257","142","Brooklyn","3","014200","3014200","I","BK31","Bay Ridge"
"1258","206","Brooklyn","3","020600","3020600","I","BK30","Dyker Heights"
"1259","1008.01","Queens","4","100801","4100801","I","QN15","Far Rockaway-Bayswater"
"126","228","Brooklyn","3","022800","3022800","E","BK88","Borough Park"
"1260","25","Queens","4","002500","4002500","E","QN68","Queensbridge-Ravenswood-Long Island City"
"1261","295","Queens","4","029500","4029500","I","QN63","Woodside"
"1262","1","Bronx","2","000100","2000100","I","BX98","Rikers Island"
"1263","1","Manhattan","1","000100","1000100","I","MN99","park-cemetery-etc-Manhattan"
"1264","248","Bronx","2","024800","2024800","I","BX49","Pelham Parkway"
"1265","1116","Brooklyn","3","111600","3111600","E","BK82","East New York"
"1266","1210","Brooklyn","3","121000","3121000","E","BK82","East New York"
"1267","168","Manhattan","1","016800","1016800","E","MN33","East Harlem South"
"1268","115.02","Bronx","2","011502","2011502","E","BX27","Hunts Point"
"1269","123","Bronx","2","012300","2012300","E","BX75","Crotona Park East"
"127","229","Brooklyn","3","022900","3022900","E","BK69","Clinton Hill"
"1270","448","Brooklyn","3","044800","3044800","E","BK46","Ocean Parkway South"
"1271","450","Brooklyn","3","045000","3045000","E","BK46","Ocean Parkway South"
"1272","1070","Brooklyn","3","107000","3107000","E","BK82","East New York"
"1273","1078","Brooklyn","3","107800","3107800","I","BK82","East New York"
"1274","802","Brooklyn","3","080200","3080200","E","BK60","Prospect Lefferts Gardens-Wingate"
"1275","383","Brooklyn","3","038300","3038300","I","BK35","Stuyvesant Heights"
"1276","546","Brooklyn","3","054600","3054600","E","BK43","Midwood"
"1277","758","Brooklyn","3","075800","3075800","I","BK43","Midwood"
"1278","1151","Queens","4","115100","4115100","I","QN51","Murray Hill"
"1279","1171","Queens","4","117100","4117100","I","QN51","Murray Hill"
"128","231","Brooklyn","3","023100","3023100","I","BK69","Clinton Hill"
"1280","405","Queens","4","040500","4040500","E","QN26","North Corona"
"1281","407","Queens","4","040700","4040700","E","QN26","North Corona"
"1282","409","Queens","4","040900","4040900","E","QN26","North Corona"
"1283","131","Manhattan","1","013100","1013100","I","MN17","Midtown-Midtown South"
"1284","137","Manhattan","1","013700","1013700","I","MN17","Midtown-Midtown South"
"1285","628","Brooklyn","3","062800","3062800","I","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach"
"1286","666","Brooklyn","3","066600","3066600","I","BK99","park-cemetery-etc-Brooklyn"
"1287","717.01","Queens","4","071701","4071701","I","QN18","Rego Park"
"1288","717.02","Queens","4","071702","4071702","I","QN18","Rego Park"
"1289","255","Queens","4","025500","4025500","I","QN63","Woodside"
"129","232","Brooklyn","3","023200","3023200","E","BK88","Borough Park"
"1290","257","Queens","4","025700","4025700","I","QN63","Woodside"
"1291","263","Queens","4","026300","4026300","E","QN63","Woodside"
"1292","723","Queens","4","072300","4072300","I","QN17","Forest Hills"
"1293","737","Queens","4","073700","4073700","I","QN17","Forest Hills"
"1294","265","Queens","4","026500","4026500","E","QN50","Elmhurst-Maspeth"
"1295","291","Queens","4","029100","4029100","E","QN28","Jackson Heights"
"1296","293","Queens","4","029300","4029300","I","QN63","Woodside"
"1297","297","Queens","4","029700","4029700","E","QN63","Woodside"
"1298","309.02","Queens","4","030902","4030902","E","QN28","Jackson Heights"
"1299","506","Brooklyn","3","050600","3050600","E","BK42","Flatbush"
"13","96","Manhattan","1","009600","1009600","E","MN17","Midtown-Midtown South"
"130","234","Brooklyn","3","023400","3023400","E","BK88","Borough Park"
"1300","513","Queens","4","051300","4051300","E","QN30","Maspeth"
"1301","157","Manhattan","1","015700","1015700","I","MN14","Lincoln Square"
"1302","165","Manhattan","1","016500","1016500","I","MN12","Upper West Side"
"1303","177","Manhattan","1","017700","1017700","I","MN12","Upper West Side"
"1304","181","Manhattan","1","018100","1018100","I","MN12","Upper West Side"
"1305","185","Manhattan","1","018500","1018500","I","MN12","Upper West Side"
"1306","216.02","Bronx","2","021602","2021602","E","BX46","Parkchester"
"1307","210.02","Bronx","2","021002","2021002","E","BX46","Parkchester"
"1308","212","Bronx","2","021200","2021200","E","BX46","Parkchester"
"1309","388","Bronx","2","038800","2038800","E","BX44","Williamsbridge-Olinville"
"131","235","Brooklyn","3","023500","3023500","E","BK69","Clinton Hill"
"1310","390","Bronx","2","039000","2039000","E","BX44","Williamsbridge-Olinville"
"1311","386","Bronx","2","038600","2038600","E","BX03","Eastchester-Edenwald-Baychester"
"1312","209.01","Manhattan","1","020901","1020901","E","MN09","Morningside Heights"
"1313","335","Bronx","2","033500","2033500","I","BX22","North Riverdale-Fieldston-Riverdale"
